year,player,player_id,position,player_game_count,team_name,targets,receptions,drops,catchable,drop_rate
2016,Malcolm Brown,9902,HB,6,LA,3,3,0,3,0
2016,Terrell Watson,9889,HB,1,PHI,1,1,0,1,0
2016,Matt Lengel,9884,TE,6,NE,3,2,0,2,0
2016,Lucky Whitehead,9853,WR,13,DAL,3,3,0,3,0
2016,Akeem Hunt,9839,HB,8,HST,3,3,0,3,0
2016,Connor Hamlett,9828,TE,3,CLV,1,1,0,1,0
2016,Corey Grant,9827,HB,6,JAX,4,4,0,4,0
2016,Paul Lasike,9802,FB,8,CHI,1,1,0,1,0
2016,Shane Wynn,9780,WR,4,JAX,2,1,0,1,0
2016,Zach Zenner,9761,HB,10,DET,21,18,0,18,0
2016,Quan Bray,9700,WR,3,IND,4,3,0,3,0
2016,Gerald Christian,9689,TE,2,BUF,2,1,0,1,0
2016,Geoff Swaim,9679,TE,9,DAL,7,6,0,6,0
2016,Marcus Murphy,9663,HB,1,NO,1,1,0,1,0
2016,Aaron Ripkowski,9639,FB,14,GB,10,9,0,9,0
2016,Clay Harbor,5648,TE,9,DET,3,3,0,3,0
2016,Malcolm Johnson,9628,FB,6,CLV,7,5,0,5,0
2016,Joe Webb III,5722,QB,2,CAR,3,1,0,1,0
2016,Keith Mumphery,9608,WR,10,HST,12,10,0,10,0
2016,Joique Bell,5797,HB,2,DET,1,1,0,1,0
2016,Cameron Artis-Payne,9607,HB,3,CAR,1,1,0,1,0
2016,LeGarrette Blount,5863,HB,16,NE,7,7,0,7,0
2016,James O'Shaughnessy,9606,TE,13,KC,2,2,0,2,0
2016,Nick Boyle,9604,TE,6,BLT,6,6,0,6,0
2016,James Develin,6142,FB,15,NE,5,3,0,3,0
2016,MyCole Pruitt,9576,TE,4,CHI,2,2,0,2,0
2016,Rashad Greene Sr.,9572,WR,6,JAX,8,5,0,5,0
2016,DeAndre Smelter,9565,WR,2,SF,1,1,0,1,0
2016,Javorius Allen,9558,HB,3,BLT,3,3,0,3,0
2016,Jalston Fowler,9541,FB,13,TEN,1,1,0,1,0
2016,Justin Hardy,9540,WR,15,ATL,30,21,0,21,0
2016,Randall Cobb,6216,WR,13,GB,80,60,0,60,0
2016,Matt Jones,9528,HB,7,WAS,8,8,0,8,0
2016,Luke Stocker,6256,TE,11,TB,7,5,0,5,0
2016,Greg Salas,6264,WR,2,BUF,6,4,0,4,0
2016,Jeff Heuerman,9525,TE,12,DEN,13,9,0,9,0
2016,Taiwan Jones,6277,HB,6,OAK,4,4,0,4,0
2016,Ameer Abdullah,9487,HB,2,DET,5,5,0,5,0
2016,Jake Fisher,9486,T,4,CIN,1,1,0,1,0
2016,Jacquizz Rodgers,6297,HB,10,TB,15,13,0,13,0
2016,Niles Paul,6307,TE,8,WAS,2,2,0,2,0
2016,Lee Smith,6311,TE,4,OAK,6,6,0,6,0
2016,Keith Smith,9302,FB,13,DAL,3,3,0,3,0
2016,Dwayne Harris,6328,WR,6,NYG,1,1,0,1,0
2016,Aldrick Robinson,6330,WR,16,ATL,31,20,0,20,0
2016,Freddie Martino,9292,WR,13,TB,10,8,0,8,0
2016,Justin Perillo,9248,TE,8,GB,5,4,0,4,0
2016,Fitzgerald Toussaint,9244,HB,7,PIT,3,3,0,3,0
2016,Jeremy Ross,6476,WR,2,ARZ,4,4,0,4,0
2016,DuJuan Harris,6595,HB,6,SF,9,8,0,8,0
2016,Damien Williams,9205,HB,15,MIA,28,23,0,23,0
2016,Troymaine Pope,11473,HB,3,SEA,2,1,0,1,0
2016,D.J. Tialavea,9167,TE,2,ATL,1,1,0,1,0
2016,Chase Reynolds,6892,HB,1,LA,1,1,0,1,0
2016,Ryan Hewitt,9107,FB,14,CIN,3,2,0,2,0
2016,Jeremy Butler,9080,WR,3,SD,2,2,0,2,0
2016,Emmanuel Sanders,5606,WR,16,DEN,131,79,1,80,1.3
2016,Pierre Garcon,4519,WR,16,WAS,110,79,1,80,1.3
2016,Jordan Reed,7866,TE,12,WAS,85,66,1,67,1.5
2016,Rishard Matthews,7211,WR,16,TEN,104,65,1,66,1.5
2016,DeVante Parker,9447,WR,15,MIA,82,56,1,57,1.8
2016,DeMarco Murray,6223,HB,16,TEN,64,53,1,54,1.9
2016,Cordarrelle Patterson,7810,WR,16,MIN,64,52,1,53,1.9
2016,Antonio Brown,5718,WR,15,PIT,151,106,2,108,1.9
2016,LeSean McCoy,4976,HB,15,BUF,53,49,1,50,2
2016,Mark Ingram II,6180,HB,16,NO,52,46,1,47,2.1
2016,Zach Miller,5104,TE,10,CHI,61,46,1,47,2.1
2016,Terrance Williams,7855,WR,16,DAL,61,44,1,45,2.2
2016,Melvin Gordon III,9448,HB,13,SD,53,41,1,42,2.4
2016,John Brown,8726,WR,15,ARZ,66,39,1,40,2.5
2016,Greg Olsen,3647,TE,16,CAR,121,79,2,81,2.5
2016,Zach Ertz,7816,TE,14,PHI,101,78,2,80,2.5
2016,Chris Hogan,6468,WR,15,NE,54,38,1,39,2.6
2016,Frank Gore,2282,HB,16,IND,44,38,1,39,2.6
2016,Kyle Juszczyk,7912,FB,16,BLT,42,37,1,38,2.6
2016,Cole Beasley,7330,WR,16,DAL,92,75,2,77,2.6
2016,Taylor Gabriel,9002,WR,13,ATL,46,35,1,36,2.8
2016,Terrance West,8729,HB,16,BLT,40,34,1,35,2.9
2016,Eddie Royal,4356,WR,9,CHI,44,33,1,34,2.9
2016,Spencer Ware,7975,HB,14,KC,42,33,1,34,2.9
2016,Latavius Murray,7962,HB,14,OAK,37,32,1,33,3
2016,Brandon LaFell,5602,WR,16,CIN,101,64,2,66,3
2016,Ezekiel Elliott,10638,HB,15,DAL,37,32,1,33,3
2016,Devontae Booker,10770,HB,16,DEN,37,31,1,32,3.1
2016,Kelvin Benjamin,8663,WR,16,CAR,112,63,2,65,3.1
2016,Mohamed Sanu,7084,WR,15,ATL,78,59,2,61,3.3
2016,Cameron Brate,9207,TE,15,TB,78,57,2,59,3.4
2016,Charcandrick West,9047,HB,15,KC,34,28,1,29,3.4
2016,Martellus Bennett,4375,TE,16,NE,67,55,2,57,3.5
2016,Carlos Hyde,8692,HB,13,SF,32,27,1,28,3.6
2016,Larry Fitzgerald,1724,WR,16,ARZ,147,107,4,111,3.6
2016,Corey Brown,8986,WR,16,CAR,45,27,1,28,3.6
2016,Dion Sims,7888,TE,14,MIA,33,26,1,27,3.7
2016,Dez Bryant,5549,WR,13,DAL,89,50,2,52,3.8
2016,Rob Gronkowski,5567,TE,8,NE,36,25,1,26,3.8
2016,T.J. Yeldon,9469,HB,15,JAX,59,49,2,51,3.9
2016,Jordy Nelson,4350,WR,16,GB,146,97,4,101,4
2016,Bryan Walters,6139,WR,10,JAX,31,24,1,25,4
2016,Steve Smith,837,WR,14,BLT,102,70,3,73,4.1
2016,Doug Baldwin,6615,WR,16,SEA,117,94,4,98,4.1
2016,Adam Thielen,8288,WR,16,MIN,88,69,3,72,4.2
2016,Jason Witten,1384,TE,16,DAL,91,69,3,72,4.2
2016,Charles Sims,8704,HB,7,TB,28,23,1,24,4.2
2016,Michael Thomas,10681,WR,15,NO,119,92,4,96,4.2
2016,Russell Shepard,8254,WR,13,TB,39,23,1,24,4.2
2016,Jamison Crowder,9538,WR,16,WAS,92,67,3,70,4.3
2016,Christine Michael,7843,HB,15,GB,26,22,1,23,4.3
2016,Deonte Thompson,7513,WR,13,CHI,36,22,1,23,4.3
2016,Vernon Davis,2951,TE,16,WAS,59,44,2,46,4.3
2016,Ty Montgomery,9527,HB,14,GB,49,44,2,46,4.3
2016,Jerick McKinnon,8731,HB,15,MIN,51,43,2,45,4.4
2016,Paul Richardson Jr.,8680,WR,15,SEA,32,21,1,22,4.5
2016,Jordan Norwood,5358,WR,14,DEN,32,21,1,22,4.5
2016,Jeremy Kerley,6305,WR,16,SF,108,64,3,67,4.5
2016,Stefon Diggs,9579,WR,13,MIN,109,84,4,88,4.5
2016,Amari Cooper,9437,WR,16,OAK,127,83,4,87,4.6
2016,Tajae Sharpe,10774,WR,16,TEN,77,41,2,43,4.7
2016,Jack Doyle,8520,TE,16,IND,72,59,3,62,4.8
2016,Justin Forsett,4547,HB,9,DEN,26,20,1,21,4.8
2016,David Johnson,9519,HB,16,ARZ,107,80,4,84,4.8
2016,Charles Johnson,7998,WR,16,MIN,37,20,1,21,4.8
2016,Bilal Powell,6278,HB,16,NYJ,69,58,3,61,4.9
2016,Giovani Bernard,7818,HB,10,CIN,48,39,2,41,4.9
2016,DeAndre Hopkins,7808,WR,16,HST,138,78,4,82,4.9
2016,Brandin Cooks,8655,WR,16,NO,113,78,4,82,4.9
2016,Kevin White,9440,WR,4,CHI,34,19,1,20,5
2016,Ben Koyack,9662,TE,11,JAX,24,19,1,20,5
2016,Chester Rogers,10918,WR,13,IND,31,19,1,20,5
2016,Jarvis Landry,8698,WR,16,MIA,122,94,5,99,5.1
2016,Adam Humphries,10075,WR,15,TB,77,55,3,58,5.2
2016,Hunter Henry,10669,TE,15,SD,47,36,2,38,5.3
2016,Tyler Boyd,10689,WR,16,CIN,76,54,3,57,5.3
2016,Devonta Freeman,8738,HB,16,ATL,61,54,3,57,5.3
2016,Ladarius Green,7110,TE,6,PIT,32,18,1,19,5.3
2016,Dwayne Allen,7066,TE,14,IND,48,35,2,37,5.4
2016,Duke Johnson Jr.,9510,HB,16,CLV,68,53,3,56,5.4
2016,Rashad Jennings,5174,HB,13,NYG,41,35,2,37,5.4
2016,Dennis Pitta,5638,TE,16,BLT,116,86,5,91,5.5
2016,Dion Lewis,6301,HB,7,NE,22,17,1,18,5.6
2016,Kenny Britt,4953,WR,15,LA,109,68,4,72,5.6
2016,Cody Core,10833,WR,8,CIN,26,17,1,18,5.6
2016,C.J. Prosise,10724,HB,6,SEA,18,17,1,18,5.6
2016,DeAndre Washington,10777,HB,14,OAK,22,17,1,18,5.6
2016,Robert Woods,7822,WR,13,BUF,71,51,3,54,5.6
2016,Kyle Rudolph,6195,TE,16,MIN,120,83,5,88,5.7
2016,Coby Fleener,7038,TE,16,NO,80,50,3,53,5.7
2016,Andrew Hawkins,6125,WR,16,CLV,50,33,2,35,5.7
2016,A.J. Green,6156,WR,10,CIN,95,66,4,70,5.7
2016,Delanie Walker,3120,TE,15,TEN,96,65,4,69,5.8
2016,Chris Thompson,7936,HB,16,WAS,59,49,3,52,5.8
2016,Daniel Brown,10144,TE,6,CHI,20,16,1,17,5.9
2016,Will Tye,10070,TE,16,NYG,68,48,3,51,5.9
2016,Brice Butler,7991,WR,16,DAL,30,16,1,17,5.9
2016,Jordan Taylor,9793,WR,16,DEN,24,16,1,17,5.9
2016,Eli Rogers,9878,WR,13,PIT,65,48,3,51,5.9
2016,Josh Huff,8721,WR,10,TB,21,16,1,17,5.9
2016,John Kuhn,2686,FB,16,NO,17,16,1,17,5.9
2016,A.J. Derby,9635,TE,7,DEN,19,16,1,17,5.9
2016,Tyreek Hill,10799,WR,16,KC,81,61,4,65,6.2
2016,Paul Perkins,10783,HB,13,NYG,20,15,1,16,6.3
2016,Julius Thomas,6281,TE,9,JAX,47,30,2,32,6.3
2016,Jared Cook,5012,TE,10,GB,49,30,2,32,6.3
2016,Donte Moncrief,8725,WR,9,IND,54,30,2,32,6.3
2016,Le'Veon Bell,7829,HB,12,PIT,88,75,5,80,6.3
2016,James White,8765,HB,16,NE,76,60,4,64,6.3
2016,Chris Conley,9509,WR,16,KC,65,44,3,47,6.4
2016,Todd Gurley II,9443,HB,16,LA,55,43,3,46,6.5
2016,Kamar Aiken,6671,WR,16,BLT,46,29,2,31,6.5
2016,Dontrelle Inman,6597,WR,16,SD,89,58,4,62,6.5
2016,Kendall Wright,7026,WR,11,TEN,41,29,2,31,6.5
2016,Willie Snead IV,8999,WR,15,NO,96,72,5,77,6.5
2016,Tyler Eifert,7802,TE,8,CIN,39,29,2,31,6.5
2016,Travis Kelce,7844,TE,16,KC,114,85,6,91,6.6
2016,Kenny Stills,7926,WR,16,MIA,75,42,3,45,6.7
2016,Jaelen Strong,9503,WR,8,HST,23,14,1,15,6.7
2016,Andre Holmes,6489,WR,16,OAK,23,14,1,15,6.7
2016,MarQueis Gray,8286,TE,14,MIA,16,14,1,15,6.7
2016,Julio Jones,6158,WR,14,ATL,125,83,6,89,6.7
2016,Jalin Marshall,11259,WR,10,NYJ,21,14,1,15,6.7
2016,Darren Fells,8549,TE,14,ARZ,17,14,1,15,6.7
2016,Andre Roberts,5612,WR,16,DET,25,14,1,15,6.7
2016,Mike Evans,8642,WR,16,TB,168,96,7,103,6.8
2016,Jermaine Kearse,7428,WR,16,SEA,76,41,3,44,6.8
2016,Tyler Lockett,9502,WR,15,SEA,62,41,3,44,6.8
2016,Jay Ajayi,9582,HB,15,MIA,33,27,2,29,6.9
2016,Anquan Boldin,1369,WR,16,DET,88,67,5,72,6.9
2016,Gary Barnidge,4455,TE,16,CLV,75,53,4,57,7
2016,Theo Riddick,7980,HB,10,DET,62,53,4,57,7
2016,Darren Sproles,2347,HB,15,PHI,63,52,4,56,7.1
2016,Golden Tate,5585,WR,16,DET,131,91,7,98,7.1
2016,Ryan Mathews,5537,HB,13,PHI,14,13,1,14,7.1
2016,Christopher Harper,9950,WR,9,SF,18,13,1,14,7.1
2016,Brandon Coleman,9086,WR,16,NO,38,26,2,28,7.1
2016,Thomas Rawls,9993,HB,9,SEA,17,13,1,14,7.1
2016,Derrick Henry,10679,HB,15,TEN,14,13,1,14,7.1
2016,Jonathan Grimes,7585,HB,9,HST,17,13,1,14,7.1
2016,Kenneth Farrow,10988,HB,9,SD,15,13,1,14,7.1
2016,Brent Celek,3778,TE,16,PHI,16,13,1,14,7.1
2016,James Wright,8873,WR,12,CIN,19,13,1,14,7.1
2016,Terrelle Pryor Sr.,6944,WR,16,CLV,132,77,6,83,7.2
2016,Demaryius Thomas,5547,WR,16,DEN,141,90,7,97,7.2
2016,Odell Beckham Jr.,8647,WR,16,NYG,161,101,8,109,7.3
2016,Neal Sterling,9653,TE,6,JAX,16,12,1,13,7.7
2016,Doug Martin,7035,HB,8,TB,14,12,1,13,7.7
2016,T.Y. Hilton,7092,WR,16,IND,143,91,8,99,8.1
2016,Stephen Anderson,11160,TE,13,HST,15,11,1,12,8.3
2016,Cecil Shorts,6266,WR,9,TB,24,11,1,12,8.3
2016,Jeff Janis,8870,WR,10,GB,17,11,1,12,8.3
2016,Jarius Wright,7118,WR,8,MIN,14,11,1,12,8.3
2016,Sterling Shepard,10674,WR,16,NYG,103,65,6,71,8.5
2016,Jimmy Graham,5619,TE,16,SEA,93,65,6,71,8.5
2016,Marqise Lee,8674,WR,16,JAX,101,63,6,69,8.7
2016,Tevin Coleman,9506,HB,13,ATL,37,31,3,34,8.8
2016,Alshon Jeffery,7048,WR,12,CHI,92,52,5,57,8.8
2016,Jordan Matthews,8677,WR,14,PHI,109,73,7,80,8.8
2016,Albert Wilson,8943,WR,16,KC,50,31,3,34,8.8
2016,Mike Wallace,5007,WR,16,BLT,109,72,7,79,8.9
2016,Tyler Kroft,9518,TE,14,CIN,12,10,1,11,9.1
2016,Ryan Griffin,7982,TE,16,HST,72,50,5,55,9.1
2016,Travaris Cadet,7457,HB,15,NO,50,40,4,44,9.1
2016,Justin Hunter,7815,WR,13,BUF,23,10,1,11,9.1
2016,Chris Ivory,6007,HB,11,JAX,26,20,2,22,9.1
2016,Jesse James,9593,TE,16,PIT,57,39,4,43,9.3
2016,Shaun Draughn,6440,HB,14,SF,37,29,3,32,9.4
2016,Marquise Goodwin,7859,WR,15,BUF,63,29,3,32,9.4
2016,Jalen Richard,11395,HB,16,OAK,39,29,3,32,9.4
2016,James Starks,5716,HB,9,GB,24,19,2,21,9.5
2016,Charone Peake,10875,WR,13,NYJ,33,19,2,21,9.5
2016,Jeremy Langford,9539,HB,12,CHI,24,19,2,21,9.5
2016,Travis Benjamin,7100,WR,14,SD,71,47,5,52,9.6
2016,DeSean Jackson,4363,WR,15,WAS,89,56,6,62,9.7
2016,Sammy Watkins,8639,WR,8,BUF,50,28,3,31,9.7
2016,Quinton Patton,7910,WR,14,SF,59,37,4,41,9.8
2016,Paul Turner,11082,WR,4,PHI,13,9,1,10,10
2016,Ryan Grant,8777,WR,15,WAS,18,9,1,10,10
2016,Andre Johnson,1319,WR,8,TEN,21,9,1,10,10
2016,Kenyan Drake,10707,HB,12,MIA,10,9,1,10,10
2016,Tanner McEvoy,11288,WR,11,SEA,11,9,1,10,10
2016,Nick O'Leary,9627,TE,16,BUF,13,9,1,10,10
2016,Eric Decker,5611,WR,3,NYJ,20,9,1,10,10
2016,Rod Streater,7416,WR,16,SF,27,18,2,20,10
2016,Trey Burton,9185,TE,15,PHI,57,36,4,40,10
2016,C.J. Fiedorowicz,8700,TE,15,HST,82,54,6,60,10
2016,Mychal Rivera,7965,TE,13,OAK,24,18,2,20,10
2016,Eric Ebron,8645,TE,13,DET,85,61,7,68,10.3
2016,Robert Turbin,7106,HB,15,IND,33,26,3,29,10.3
2016,Brandon Marshall,3064,WR,15,NYJ,121,59,7,66,10.6
2016,Davante Adams,8688,WR,16,GB,118,75,9,84,10.7
2016,Cameron Meredith,10008,WR,14,CHI,95,66,8,74,10.8
2016,Phillip Dorsett,9462,WR,15,IND,56,33,4,37,10.8
2016,Corey Coleman,10649,WR,10,CLV,62,33,4,37,10.8
2016,Charles Clay,6326,TE,15,BUF,81,57,7,64,10.9
2016,Brian Quick,7037,WR,16,LA,75,41,5,46,10.9
2016,Julian Edelman,5156,WR,16,NE,146,98,12,110,10.9
2016,Allen Robinson II,8696,WR,16,JAX,144,73,9,82,11
2016,C.J. Anderson,8101,HB,7,DEN,20,16,2,18,11.1
2016,Vance McDonald,7836,TE,11,SF,43,24,3,27,11.1
2016,Jordan Cameron,6254,TE,3,MIA,11,8,1,9,11.1
2016,Brittan Golden,7481,WR,8,ARZ,14,8,1,9,11.1
2016,Malcolm Mitchell,10746,WR,14,NE,45,32,4,36,11.1
2016,Benny Cunningham,8283,HB,11,LA,20,16,2,18,11.1
2016,Lance Dunbar,7332,HB,13,DAL,22,16,2,18,11.1
2016,Will Fuller V,10655,WR,14,HST,87,47,6,53,11.3
2016,Marvin Jones Jr.,7158,WR,15,DET,101,55,7,62,11.3
2016,Isaiah Crowell,9295,HB,16,CLV,46,39,5,44,11.4
2016,Victor Cruz,5827,WR,15,NYG,68,39,5,44,11.4
2016,Ted Ginn Jr.,3625,WR,16,CAR,89,54,7,61,11.5
2016,Tyrell Williams,10154,WR,16,SD,111,69,9,78,11.5
2016,Antonio Gates,1609,TE,14,SD,85,53,7,60,11.7
2016,Kenneth Dixon,10768,HB,12,BLT,40,30,4,34,11.8
2016,Erik Swoope,9303,TE,16,IND,21,15,2,17,11.8
2016,Josh Hill,8200,TE,9,NO,19,15,2,17,11.8
2016,Matt Forte,4358,HB,14,NYJ,37,30,4,34,11.8
2016,Braxton Miller,10719,WR,10,HST,27,15,2,17,11.8
2016,Larry Donnell,7638,TE,8,NYG,21,15,2,17,11.8
2016,Michael Floyd,7019,WR,15,NE,72,37,5,42,11.9
2016,Jermaine Gresham,5546,TE,16,ARZ,58,37,5,42,11.9
2016,Jeremy Maclin,4942,WR,12,KC,72,44,6,50,12
2016,Richard Rodgers,8733,TE,16,GB,42,29,4,33,12.1
2016,Lance Kendricks,6199,TE,16,LA,74,50,7,57,12.3
2016,De'Anthony Thomas,8759,WR,10,KC,9,7,1,8,12.5
2016,Brandon Myers,5126,TE,16,TB,14,7,1,8,12.5
2016,Aaron Burbridge,10847,WR,14,SF,14,7,1,8,12.5
2016,Ronnie Hillman,7069,HB,8,SD,11,7,1,8,12.5
2016,Pharoh Cooper,10751,WR,10,LA,19,14,2,16,12.5
2016,Dexter McCluster,5561,HB,6,SD,10,7,1,8,12.5
2016,Dominique Jones,6988,TE,8,MIA,10,7,1,8,12.5
2016,Tommylee Lewis,11231,WR,10,NO,9,7,1,8,12.5
2016,Robby Anderson,11254,WR,16,NYJ,75,42,6,48,12.5
2016,Virgil Green,6356,TE,12,DEN,33,21,3,24,12.5
2016,Michael Crabtree,4933,WR,16,OAK,142,89,13,102,12.7
2016,Josh Ferguson,10907,HB,9,IND,25,20,3,23,13
2016,Clive Walford,9501,TE,15,OAK,49,33,5,38,13.2
2016,Breshad Perriman,9459,WR,16,BLT,64,33,5,38,13.2
2016,Austin Seferian-Jenkins,8673,TE,9,NYJ,21,13,2,15,13.3
2016,Tavon Austin,7789,WR,15,LA,101,58,9,67,13.4
2016,Matt Asiata,6432,HB,16,MIN,38,32,5,37,13.5
2016,Austin Hooper,10715,TE,14,ATL,25,19,3,22,13.6
2016,C.J. Uzomah,9590,TE,10,CIN,37,25,4,29,13.8
2016,Fozzy Whittaker,8547,HB,16,CAR,31,25,4,29,13.8
2016,Arian Foster,5398,HB,4,MIA,9,6,1,7,14.3
2016,Dorial Green-Beckham,9473,WR,15,PHI,67,36,6,42,14.3
2016,Antone Smith,5440,HB,3,TB,9,6,1,7,14.3
2016,Ricardo Louis,10748,WR,14,CLV,32,18,3,21,14.3
2016,Wendell Smallwood,10787,HB,10,PHI,12,6,1,7,14.3
2016,De'Marcus Ayers,10863,WR,2,PIT,12,6,1,7,14.3
2016,DeAngelo Williams,2972,HB,8,PIT,26,18,3,21,14.3
2016,J.J. Nelson,9592,WR,15,ARZ,67,34,6,40,15
2016,Xavier Grimble,9092,TE,11,PIT,21,11,2,13,15.4
2016,Bennie Fowler,8914,WR,13,DEN,21,11,2,13,15.4
2016,Nelson Agholor,9453,WR,15,PHI,62,36,7,43,16.3
2016,Knile Davis,7878,HB,7,KC,7,5,1,6,16.7
